timestamp,temp1_C,temp2_C,hum1_pct,hum2_pct,co2_pct,uvW_Wm2,uvIndex,target_temp_C,led1_en,led1_int_pct,led2_en,led2_int_pct,led3_en,led3_int_pct,led4_en,led4_int_pct
2026-05-19 11:30:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,50,0,50,0,50,0,50
2026-05-19 11:30:15,22.89,22.84,65.2,66.4,0.0,0.0,0.002,20.0,0,50,0,50,0,50,0,50
2026-05-19 11:30:17,22.87,22.84,65.2,66.4,0.1097,0.0,0.002,20.0,0,50,0,50,0,50,0,50
2026-05-19 11:30:19,22.87,22.86,65.2,66.4,0.1097,0.0,0.002,20.0,0,50,0,50,0,50,0,50
2026-05-19 11:30:21,22.89,22.84,65.2,66.4,0.1098,0.0,0.002,20.0,0,50,0,50,0,50,0,50
2026-05-19 11:30:23,22.89,22.84,65.2,66.4,0.1098,0.0,0.002,20.0,0,50,0,50,0,50,0,50
2026-05-19 11:30:25,22.89,22.86,65.2,66.4,0.1098,0.0,0.002,20.0,0,50,0,50,0,50,0,50
2026-05-19 11:30:27,22.89,22.86,65.2,66.4,0.1098,0.0,0.002,20.0,0,50,0,50,0,50,0,50
2026-05-19 11:30:29,22.91,22.86,65.2,66.4,0.1098,0.0,0.002,20.0,0,50,0,50,0,50,0,50
2026-05-19 11:30:31,22.89,22.86,65.2,66.4,0.1098,0.0,0.002,20.0,0,50,0,50,0,50,0,50
2026-05-19 11:30:33,22.87,22.84,65.2,66.4,0.1097,0.0,0.002,40.5,0,50,0,50,0,50,0,50
2026-05-19 11:30:35,22.89,22.86,65.2,66.4,0.1097,0.0,0.002,45.7,0,50,0,50,0,50,0,50
2026-05-19 11:30:37,22.89,22.84,65.2,66.4,0.1096,0.0,0.002,45.7,0,50,0,50,0,50,0,50
2026-05-19 11:30:39,22.9,22.84,65.2,66.4,0.1096,0.0,0.002,45.7,0,50,0,50,0,50,0,50
2026-05-19 11:30:41,22.89,22.86,65.2,66.4,0.1095,0.0,0.002,45.7,0,50,0,50,0,50,0,50
2026-05-19 11:30:44,22.9,22.89,65.2,66.4,0.1095,0.0,0.002,45.7,0,50,0,50,0,50,0,50
